0	2	8
0	3	48
0	7	9
0	8	69
0	9	55
0	10	99
0	27	89
0	34	84
0	40	3
0	43	60
0	46	10
0	51	74
0	52	59
0	55	36
0	57	84
0	58	38
0	59	8
0	60	27
0	64	74
0	67	93
0	68	58
0	72	70
0	81	97
0	85	8
0	88	5
0	92	56
0	93	29
0	94	64
1	2	51
1	3	36
1	5	29
1	6	35
1	7	83
1	8	68
1	16	35
1	21	38
1	23	18
1	24	49
1	27	50
1	29	32
1	34	63
1	44	46
1	48	40
1	62	36
1	65	92
1	68	7
1	70	45
1	72	26
1	77	29
1	81	3
1	82	49
1	83	100
1	84	73
1	92	97
1	94	4
1	97	65
1	98	38
1	99	2
2	4	37
2	8	34
2	10	19
2	16	16
2	18	25
2	23	45
2	27	82
2	28	26
2	29	16
2	32	19
2	36	30
2	37	96
2	39	42
2	40	50
2	42	51
2	43	23
2	47	59
2	48	79
2	51	3
2	57	50
2	59	9
2	70	4
2	71	24
2	73	11
2	75	86
2	80	75
2	83	48
2	85	63
2	86	4
2	88	47
2	91	79
2	93	21
2	98	37
3	6	79
3	8	54
3	13	11
3	15	5
3	20	49
3	23	33
3	24	16
3	32	97
3	35	60
3	41	61
3	42	67
3	45	30
3	48	61
3	53	30
3	57	32
3	61	85
3	63	55
3	73	22
3	75	27
3	79	19
3	83	58
3	88	37
3	91	15
3	93	56
3	95	86
3	97	6
4	7	65
4	8	72
4	9	4
4	12	45
4	13	14
4	17	84
4	23	85
4	28	49
4	41	50
4	42	26
4	44	37
4	45	25
4	46	100
4	48	21
4	52	43
4	53	15
4	56	94
4	57	92
4	63	86
4	64	80
4	65	16
4	66	5
4	68	67
4	73	97
4	74	20
4	80	11
4	85	16
4	89	86
4	91	50
4	92	71
4	94	39
4	96	63
4	97	37
5	8	79
5	9	57
5	11	38
5	12	10
5	18	90
5	24	90
5	25	81
5	28	15
5	30	45
5	33	35
5	34	83
5	37	39
5	42	74
5	45	2
5	56	22
5	62	3
5	66	61
5	70	1
5	74	86
5	75	36
5	76	25
5	80	37
5	81	66
5	82	22
5	84	41
5	85	15
5	86	78
5	89	18
5	91	11
6	8	46
6	19	1
6	26	87
6	27	67
6	30	29
6	32	34
6	35	71
6	38	97
6	46	37
6	47	52
6	50	32
6	55	97
6	56	60
6	63	45
6	72	63
6	80	96
6	84	86
6	85	56
6	87	15
6	90	2
6	93	23
6	96	65
7	11	28
7	19	35
7	24	24
7	25	37
7	27	75
7	31	56
7	33	10
7	35	37
7	37	78
7	41	32
7	46	21
7	49	58
7	55	67
7	61	79
7	63	47
7	64	45
7	65	3
7	72	24
7	73	61
7	74	49
7	77	11
7	79	36
7	82	12
7	95	46
8	15	12
8	19	49
8	26	94
8	27	64
8	33	37
8	34	46
8	37	57
8	43	72
8	48	36
8	58	80
8	63	93
8	70	74
8	72	30
8	74	27
8	77	50
8	87	29
8	92	35
8	93	12
8	96	67
8	98	10
9	10	45
9	11	42
9	13	80
9	15	67
9	16	99
9	19	98
9	22	90
9	24	26
9	26	2
9	34	8
9	35	2
9	36	27
9	38	8
9	39	48
9	43	5
9	46	29
9	48	45
9	51	58
9	58	94
9	62	90
9	66	72
9	67	79
9	71	26
9	76	6
9	81	74
9	82	64
9	83	83
9	84	61
9	85	30
9	86	15
9	88	31
9	89	48
9	94	67
9	97	38
9	99	64
10	12	70
10	15	65
10	16	8
10	18	86
10	22	93
10	23	95
10	26	57
10	28	74
10	39	74
10	40	100
10	43	48
10	51	85
10	55	75
10	58	30
10	60	2
10	61	87
10	67	20
10	85	15
10	87	27
10	90	60
10	91	24
10	93	15
10	97	22
11	14	40
11	17	64
11	24	44
11	27	50
11	29	77
11	31	26
11	32	39
11	36	37
11	38	20
11	41	92
11	51	99
11	52	14
11	53	48
11	55	49
11	59	98
11	64	100
11	65	79
11	67	44
11	68	15
11	74	77
11	75	76
11	77	95
11	80	56
11	81	86
11	82	19
11	88	12
11	91	16
11	94	79
11	98	35
11	99	33
12	14	45
12	18	16
12	22	36
12	24	80
12	25	82
12	26	98
12	32	85
12	39	25
12	42	66
12	45	28
12	47	25
12	61	51
12	64	36
12	67	52
12	70	60
12	71	36
12	81	41
12	83	12
12	85	17
12	98	63
13	20	86
13	25	52
13	28	86
13	34	75
13	37	62
13	38	19
13	41	62
13	46	66
13	47	68
13	55	11
13	56	98
13	58	59
13	62	77
13	63	16
13	64	98
13	69	9
13	72	28
13	74	62
13	77	5
13	80	47
13	86	17
13	91	91
13	92	41
13	93	98
13	96	39
14	16	67
14	17	68
14	22	78
14	26	99
14	30	87
14	41	88
14	42	28
14	47	3
14	50	11
14	52	78
14	56	68
14	69	26
14	76	89
14	80	45
14	81	35
14	84	76
14	90	99
14	93	28
15	18	12
15	19	81
15	20	38
15	32	30
15	33	46
15	36	86
15	41	47
15	46	61
15	52	67
15	56	83
15	57	48
15	60	34
15	61	7
15	63	15
15	64	36
15	66	65
15	68	85
15	69	78
15	72	64
15	73	70
15	79	20
15	80	4
15	81	38
15	82	13
15	88	93
15	91	20
15	92	88
15	95	84
15	97	60
16	20	88
16	22	70
16	23	41
16	24	16
16	25	72
16	27	67
16	34	42
16	37	8
16	38	13
16	41	41
16	43	89
16	49	40
16	56	59
16	58	70
16	60	92
16	63	78
16	64	1
16	66	6
16	68	39
16	69	47
16	76	6
16	80	28
16	81	80
16	83	6
16	87	45
16	91	100
16	94	16
16	95	93
16	99	43
17	22	25
17	24	69
17	26	61
17	27	76
17	37	40
17	41	54
17	46	59
17	51	90
17	52	41
17	59	23
17	60	41
