0	2	49
0	4	50
0	6	43
0	8	41
0	9	33
0	16	45
0	20	40
0	23	32
0	24	38
0	25	49
0	33	37
0	35	49
0	46	33
0	50	36
0	51	48
0	52	33
0	53	50
0	57	36
0	61	43
0	63	38
0	64	46
0	65	46
0	66	33
0	78	44
0	80	43
0	82	43
0	83	39
0	92	30
0	95	47
0	105	32
0	107	34
0	108	47
0	111	36
0	113	35
0	114	49
0	115	37
0	117	47
0	118	50
0	124	47
0	132	44
0	138	41
0	140	38
0	141	37
0	148	33
1	5	45
1	8	49
1	15	32
1	18	37
1	27	49
1	28	40
1	31	40
1	38	47
1	41	40
1	44	30
1	51	37
1	54	30
1	60	33
1	62	32
1	63	35
1	64	46
1	66	42
1	69	33
1	76	40
1	77	38
1	79	46
1	80	30
1	81	35
1	82	40
1	83	47
1	86	47
1	90	40
1	91	40
1	98	32
1	99	46
1	102	35
1	103	38
1	105	34
1	106	40
1	113	39
1	114	41
1	116	47
1	118	38
1	119	49
1	120	46
1	122	45
1	123	43
1	129	36
1	132	47
1	135	38
1	142	37
2	7	40
2	18	47
2	19	41
2	24	48
2	25	41
2	31	41
2	33	39
2	35	34
2	38	39
2	39	33
2	40	35
2	41	46
2	45	49
2	49	42
2	56	44
2	57	33
2	59	42
2	61	30
2	65	34
2	67	36
2	68	43
2	74	31
2	76	33
2	79	35
2	81	45
2	82	40
2	85	34
2	88	50
2	91	40
2	92	34
2	97	44
2	98	38
2	101	50
2	103	48
2	107	46
2	109	46
2	110	36
2	112	44
2	113	32
2	116	32
2	119	40
2	120	46
2	121	45
2	122	48
2	129	34
2	131	38
2	135	40
2	138	42
2	148	35
2	149	36
3	6	42
3	9	50
3	11	44
3	17	50
3	20	48
3	21	49
3	24	36
3	26	47
3	27	45
3	29	34
3	35	43
3	42	47
3	44	49
3	45	31
3	46	44
3	50	46
3	52	35
3	60	43
3	62	47
3	65	47
3	67	33
3	68	32
3	71	34
3	74	37
3	80	49
3	82	35
3	89	38
3	96	43
3	99	44
3	102	33
3	104	48
3	107	45
3	108	31
3	110	48
3	111	44
3	112	33
3	120	37
3	122	43
3	123	37
3	124	34
3	130	44
3	132	34
3	135	42
3	137	43
3	138	31
3	141	50
3	149	42
4	6	37
4	13	43
4	16	31
4	21	40
4	22	39
4	25	46
4	33	43
4	35	41
4	36	36
4	48	50
4	54	44
4	56	46
4	60	31
4	61	31
4	62	41
4	63	35
4	67	39
4	68	48
4	69	40
4	74	50
4	76	38
4	79	31
4	84	48
4	85	49
4	86	49
4	92	46
4	96	34
4	103	35
4	107	39
4	114	39
4	115	30
4	117	40
4	121	33
4	126	34
4	130	36
4	133	47
4	135	33
4	137	42
4	138	31
5	8	43
5	11	34
5	15	36
5	16	32
5	18	39
5	27	43
5	28	38
5	31	47
5	32	35
5	39	48
5	41	37
5	44	47
5	46	43
5	55	41
5	58	40
5	62	46
5	63	48
5	64	39
5	65	36
5	71	46
5	72	43
5	80	46
5	81	50
5	84	47
5	88	48
5	95	45
5	96	40
5	100	42
5	103	49
5	104	35
5	107	32
5	113	45
5	123	33
5	128	33
5	129	31
5	143	45
5	147	32
6	8	36
6	15	46
6	17	48
6	27	33
6	29	50
6	35	46
6	36	36
6	40	45
6	41	33
6	42	35
6	47	44
6	49	33
6	50	31
6	51	47
6	54	49
6	55	44
6	58	47
6	59	48
6	60	50
6	62	30
6	70	40
6	71	46
6	73	33
6	75	48
6	76	42
6	77	47
6	83	40
6	86	41
6	88	43
6	91	48
6	92	50
6	99	42
6	101	38
6	102	30
6	108	34
6	111	43
6	113	39
6	117	31
6	118	40
6	120	50
6	121	49
6	122	45
6	123	38
6	124	44
6	125	44
6	127	35
6	139	45
6	146	33
6	147	49
7	12	45
7	15	49
7	16	31
7	17	43
7	18	33
7	22	31
7	23	49
7	24	45
7	28	30
7	32	50
7	40	45
7	43	34
7	44	31
7	46	36
7	48	47
7	55	34
7	57	41
7	58	47
7	61	39
7	63	37
7	64	46
7	66	36
7	67	48
7	68	32
7	69	50
7	77	31
7	85	32
7	87	48
7	90	41
7	95	30
7	96	47
7	98	44
7	104	35
7	106	45
7	107	41
7	109	35
7	112	37
7	113	36
7	114	46
7	117	34
7	118	30
7	119	38
7	122	50
7	125	43
7	126	43
7	131	30
7	136	31
7	137	43
7	138	36
7	139	39
7	146	32
7	147	44
8	13	37
8	18	35
8	21	39
8	22	46
8	30	44
8	34	38
8	41	38
8	43	37
8	44	42
8	45	45
8	47	34
8	48	46
8	59	32
8	60	35
8	61	40
8	63	49
8	67	34
8	70	39
8	71	44
8	77	45
8	83	50
8	89	31
8	92	37
8	95	42
8	98	37
8	100	34
8	101	31
8	104	50
8	106	41
8	108	36
8	113	38
8	115	32
8	116	36
8	117	34
8	120	31
8	124	31
8	125	36
8	127	36
8	132	39
8	133	44
8	134	45
8	137	43
8	139	41
8	142	41
8	143	50
8	149	38
9	11	47
9	12	50
9	21	41
9	28	42
9	29	50
9	30	31
9	31	30
9	35	45
9	39	39
9	41	32
9	43	37
9	44	32
9	45	42
9	46	30
9	47	39
9	49	36
9	51	31
9	52	34
9	58	33
9	60	49
9	61	47
9	70	42
9	75	49
9	76	33
9	78	31
9	90	41
9	93	42
9	95	48
9	100	36
9	107	37
9	109	46
9	124	50
9	125	32
9	126	50
9	128	43
9	136	31
9	140	45
9	144	44
9	149	37
10	11	32
10	14	36
10	15	43
10	17	48
10	20	44
10	21	33
10	29	34
10	33	32
10	36	36
10	39	38
10	42	33
10	44	31
10	45	30
10	47	43
10	51	42
10	57	39
10	59	39
10	62	37
10	63	30
10	85	40
10	86	43
10	91	31
10	101	35
10	108	39
10	109	44
10	112	41
10	122	33
10	123	50
10	125	48
10	127	34
10	131	32
10	134	36
10	135	36
10	141	38
10	144	30
10	147	46
11	16	42
11	17	42
11	21	44
11	22	31
11	25	33
11	30	38
11	33	42
11	38	44
11	41	35
11	43	46
11	52	32
11	54	31
11	55	38
11	56	32
11	57	39
11	59	49
11	72	46
11	75	43
11	77	31
11	78	47
11	84	42
11	96	33
11	113	41
11	114	34
11	118	46
11	122	30
11	126	46
11	128	49
11	130	44
11	131	45
11	133	48
11	134	46
11	141	43
11	142	48
11	144	46
11	148	45
11	149	46
12	13	43
12	16	34
12	19	43
12	20	44
12	27	45
12	29	34
12	32	49
12	33	43
12	34	32
12	38	30
12	51	39
12	65	32
12	66	45
12	69	47
12	76	36
12	83	36
12	84	43
12	87	45
12	88	38
12	89	40
12	92	50
12	93	36
12	94	47
12	97	50
12	99	46
12	103	35
12	105	48
12	114	33
12	118	35
12	121	47
12	123	35
12	126	39
12	129	38
12	131	37
12	134	40
12	143	50
12	145	37
12	147	33
13	20	43
13	21	47
13	23	48
13	24	45
13	26	43
13	28	36
13	31	45
13	32	45
13	33	32
13	36	36
13	39	36
13	42	36
13	47	41
13	57	48
13	58	31
13	62	45
13	63	31
13	71	31
13	77	38
13	81	45
13	82	47
13	83	39
13	84	39
13	85	41
13	86	35
13	91	43
13	95	39
13	99	46
13	102	44
13	104	45
13	105	34
13	109	49
13	113	38
13	130	30
13	136	37
13	141	47
13	144	42
14	16	34
14	20	40
14	24	49
14	29	45
14	34	50
14	37	38
14	41	34
14	49	42
14	50	33
14	51	48
14	54	34
14	55	48
14	60	35
14	66	39
14	69	33
14	72	47
14	99	37
14	103	39
14	105	30
14	110	31
14	120	38
14	121	40
14	122	43
14	131	32
14	132	31
14	134	49
14	135	49
14	137	36
14	139	31
14	141	32
14	142	33
14	143	43
14	146	50
15	28	30
15	31	45
15	35	38
15	44	34
15	46	36
15	48	42
15	51	42
15	57	37
15	63	43
15	68	37
15	69	40
15	73	45
15	79	47
15	90	45
15	95	49
15	101	34
15	108	43
15	109	49
15	112	32
15	115	49
15	120	38
15	123	34
15	127	31
15	129	49
15	130	30
15	131	30
15	133	47
15	136	40
15	139	32
15	143	35
15	145	33
15	146	41
15	148	45
16	19	49
16	24	35
16	26	46
16	28	42
16	32	35
16	37	36
16	39	42
16	48	47
16	49	41
16	57	40
16	64	37
16	72	38
16	73	38
16	77	43
16	78	43
16	79	42
16	82	47
16	83	42
16	86	40
16	90	35
16	94	44
16	97	39
16	98	31
16	99	37
16	100	43
16	101	32
16	102	41
16	103	43
16	104	50
16	111	33
16	118	45
16	119	47
16	121	33
16	123	45
16	129	46
16	131	42
16	133	44
16	136	41
16	138	33
16	141	40
16	145	47
17	24	42
17	29	39
17	30	48
17	32	40
17	37	32
17	40	39
17	42	38
17	43	41
17	45	33
17	47	35
17	49	31
17	50	41
17	51	30
17	60	45
17	63	34
17	64	32
17	66	44
17	74	46
17	80	42
17	81	45
17	85	46
17	90	48
17	91	44
17	92	30
17	98	35
17	100	47
17	103	46
17	110	30
17	116	31
17	119	42
17	133	50
17	134	37
17	137	40
17	142	38
17	143	40
17	147	38
17	148	35
18	19	47
18	23	32
18	24	39
18	26	38
18	29	47
18	31	46
18	32	34
18	35	41
18	37	31
18	42	42
18	46	47
18	47	40
18	49	49
