0	2	1000
0	5	2500
0	8	4000
0	11	5500
0	13	6500
0	14	7000
0	21	10500
0	26	3041.38
0	30	3905.12
0	31	4242.64
0	32	4609.77
0	34	5408.33
0	43	9486.83
0	46	10920.2
0	58	7211.1
0	59	7500
0	63	8845.9
0	65	9604.69
0	67	10404.3
0	68	10816.7
0	69	11236.1
0	74	13416.4
0	79	9219.54
0	82	9656.6
0	84	10062.3
0	86	10547.5
0	88	11101.8
0	89	11401.8
0	101	12010.4
0	104	12165.5
0	107	12500
0	109	12816
0	119	15305.2
0	120	15620.5
0	123	16620.8
0	134	3905.12
0	135	6020.8
0	137	6184.66
0	138	6324.56
0	139	6500
0	143	9219.54
0	146	12041.6
0	147	12093.4
0	148	12165.5
0	150	3500
0	153	5000
0	155	4609.77
0	162	7500
0	171	12649.1
0	178	8000
0	181	7615.77
0	183	8544
0	191	11401.8
0	192	11715.4
0	197	14151
0	201	10000
0	209	11884.9
0	210	11236.1
0	213	12530
0	223	16278.8
1	2	500
1	6	2500
1	14	6500
1	18	8500
1	22	10500
1	23	11000
1	30	3605.55
1	34	5000
1	35	5408.33
1	41	8077.75
1	42	8544
1	44	9486.83
1	45	9962.43
1	46	10440.3
1	47	10920.2
1	48	11401.8
1	51	6000
1	55	6324.56
1	56	6500
1	63	8485.28
1	65	9219.54
1	68	10404.3
1	70	11236.1
1	71	11661.9
1	72	12093.4
1	73	12530
1	74	12971.1
1	76	9000
1	80	9219.54
1	85	10062.3
1	87	10547.5
1	95	13086.3
1	96	13453.6
1	97	13829.3
1	101	12000
1	102	12010.4
1	103	12041.6
1	106	12257.7
1	107	12369.3
1	108	12500
1	116	14151
1	118	14705.4
1	121	15620.5
1	124	16620.8
1	126	1118.03
1	128	2061.55
1	131	2692.58
1	133	3201.56
1	140	8514.69
1	141	8558.62
1	144	8860.02
1	148	11672.6
1	156	4716.99
1	169	10124.2
1	181	7433.03
1	183	8381.53
1	189	10124.2
1	191	11011.4
1	198	14008.9
1	201	10012.5
1	204	11510.9
1	205	9823.44
1	208	11280.5
1	210	10977.2
1	211	11412.7
1	212	11853.3
1	213	12298.4
1	214	12747.5
1	219	14300.3
1	224	16263.5
2	10	4000
2	12	5000
2	13	5500
2	15	6500
2	18	8000
2	19	8500
2	23	10500
2	24	11000
2	26	3041.38
2	28	3041.38
2	35	5000
2	36	5408.33
2	38	6264.98
2	39	6708.2
2	42	8077.75
2	43	8544
2	45	9486.83
2	47	10440.3
2	51	6020.8
2	52	6000
2	55	6184.66
2	59	6946.22
2	61	7500
2	62	7810.25
2	67	9604.69
2	69	10404.3
