0	2	49
0	4	50
0	6	43
0	8	41
0	9	33
0	16	45
0	20	40
0	23	32
0	24	38
0	25	49
0	33	37
0	35	49
0	46	33
0	50	36
0	51	48
0	52	33
0	53	50
0	57	36
0	61	43
0	63	38
0	64	46
0	65	46
0	66	33
0	78	44
0	80	43
0	82	43
0	83	39
0	92	30
0	95	47
0	105	32
0	107	34
0	108	47
0	111	36
0	113	35
0	114	49
0	115	37
0	117	47
0	118	50
0	124	47
0	132	44
0	138	41
0	140	38
0	141	37
0	148	33
0	153	45
0	156	49
0	163	32
0	166	37
0	175	49
0	176	40
0	179	40
0	186	47
0	189	40
0	192	30
0	199	37
0	202	30
0	208	33
0	210	32
0	211	35
0	212	46
0	214	42
0	217	33
0	224	40
0	225	38
0	227	46
0	228	30
0	229	35
0	230	40
0	231	47
0	234	47
0	238	40
0	239	40
0	246	32
0	247	46
1	2	35
1	3	38
1	5	34
1	6	40
1	13	39
1	14	41
1	16	47
1	18	38
1	19	49
1	20	46
1	22	45
1	23	43
1	29	36
1	32	47
1	35	38
1	42	37
1	54	40
1	65	47
1	66	41
1	71	48
1	72	41
1	78	41
1	80	39
1	82	34
1	85	39
1	86	33
1	87	35
1	88	46
1	92	49
1	96	42
1	103	44
1	104	33
1	106	42
1	108	30
1	112	34
1	114	36
1	115	43
1	121	31
1	123	33
1	126	35
1	128	45
1	129	40
1	132	34
1	135	50
1	138	40
1	139	34
1	144	44
1	145	38
1	148	50
1	150	48
1	154	46
1	156	46
1	157	36
1	159	44
1	160	32
1	163	32
1	166	40
1	167	46
1	168	45
1	169	48
1	176	34
1	178	38
1	182	40
1	185	42
1	195	35
1	196	36
1	199	42
1	202	50
1	204	44
1	210	50
1	213	48
1	214	49
1	217	36
1	219	47
1	220	45
1	222	34
1	228	43
1	235	47
1	237	49
1	238	31
1	239	44
1	243	46
1	245	35
2	6	43
2	8	47
2	11	47
2	13	33
2	14	32
2	17	34
2	20	37
2	26	49
2	28	35
2	35	38
2	42	43
2	45	44
2	48	33
2	50	48
2	53	45
2	54	31
2	56	48
2	57	44
2	58	33
2	66	37
2	68	43
2	69	37
2	70	34
2	76	44
2	78	34
2	81	42
2	83	43
2	84	31
2	87	50
2	95	42
2	97	37
2	104	43
2	107	31
2	112	40
2	113	39
2	116	46
2	124	43
2	126	41
2	127	36
2	139	50
2	145	44
2	147	46
2	151	31
2	152	31
2	153	41
2	154	35
2	158	39
2	159	48
2	160	40
2	165	50
2	167	38
2	170	31
2	175	48
2	176	49
2	177	49
2	183	46
2	187	34
2	194	35
2	198	39
2	205	39
2	206	30
2	208	40
2	212	33
2	217	34
2	221	36
2	224	47
2	226	33
2	228	42
2	229	31
2	243	43
2	246	34
3	4	36
3	5	32
3	7	39
3	16	43
3	17	38
3	20	47
3	21	35
3	28	48
3	30	37
3	33	47
3	35	43
3	44	41
3	47	40
3	51	46
3	52	48
3	53	39
3	54	36
3	60	46
3	61	43
3	69	46
3	70	50
3	73	47
3	77	48
3	84	45
3	85	40
3	89	42
3	92	49
3	93	35
3	96	32
3	102	45
3	112	33
3	117	33
3	118	31
3	132	45
3	136	32
3	140	36
3	147	46
3	149	48
3	159	33
3	161	50
3	167	46
3	168	36
3	172	45
3	173	33
3	174	35
3	179	44
3	181	33
3	182	31
3	183	47
3	186	49
3	187	44
3	190	47
3	191	48
3	192	50
3	194	30
3	202	40
3	203	46
3	205	33
3	207	48
3	208	42
3	209	47
3	215	40
3	218	41
3	220	43
3	223	48
3	224	50
3	231	42
3	233	38
3	234	30
3	240	34
3	243	43
3	245	39
3	249	31
4	5	40
4	7	50
4	8	49
4	9	45
4	10	38
4	11	44
4	12	44
4	14	35
4	26	45
4	33	33
4	34	49
4	41	45
4	44	49
4	45	31
4	46	43
4	47	33
4	51	31
4	52	49
4	53	45
4	57	30
4	61	50
4	69	45
4	72	34
4	73	31
4	75	36
4	77	47
4	84	34
4	86	41
4	87	47
4	90	39
4	92	37
4	93	46
4	95	36
4	96	48
4	97	32
4	98	50
4	106	31
4	114	32
4	116	48
4	119	41
4	124	30
4	125	47
4	127	44
4	133	35
4	135	45
4	136	41
4	138	35
4	141	37
4	142	36
4	143	46
4	146	34
4	147	30
4	148	38
4	151	50
4	154	43
4	155	43
4	160	30
4	165	31
4	166	43
4	167	36
4	168	39
4	175	32
4	176	44
4	183	37
4	188	35
4	191	39
4	192	46
4	200	44
4	204	38
4	211	38
4	213	37
4	214	42
4	215	45
4	217	34
4	218	46
4	229	32
4	230	35
4	231	40
4	233	49
4	237	34
4	240	39
4	241	44
4	247	45
5	9	50
5	15	31
5	18	37
5	21	42
5	24	37
5	26	34
5	27	31
5	30	50
5	32	41
5	34	36
5	39	38
5	41	32
5	42	36
5	43	34
5	46	31
5	50	31
5	51	36
5	53	36
5	58	39
5	59	44
5	60	45
5	63	43
5	65	41
5	68	41
5	69	50
5	75	38
5	77	47
5	78	50
5	87	41
5	94	42
5	95	50
5	96	31
5	97	30
5	101	45
5	105	39
5	107	32
5	109	37
5	110	32
5	111	42
5	112	30
5	113	39
5	115	36
5	117	31
5	118	34
5	124	33
5	126	49
5	127	47
5	136	42
5	141	49
5	142	33
5	144	31
5	156	41
5	159	42
5	161	48
5	166	36
5	173	37
5	175	46
5	190	50
5	191	32
5	192	50
5	194	43
5	202	31
5	206	45
5	210	44
5	215	37
5	216	32
5	219	36
5	220	43
5	222	48
5	225	44
5	226	33
5	234	34
5	238	32
5	241	36
5	244	38
5	247	33
5	249	31
6	7	30
6	9	43
6	13	42
6	19	39
6	21	39
6	24	37
6	25	30
6	47	40
6	48	43
6	53	31
6	63	35
6	70	39
6	71	44
6	74	41
6	84	33
6	85	50
6	87	48
6	89	34
6	93	32
6	96	36
6	97	36
6	103	38
6	106	30
6	109	46
6	116	42
6	117	42
6	121	44
6	122	31
6	125	33
6	130	38
6	133	42
6	138	44
6	141	35
6	143	46
6	152	32
6	154	31
6	155	38
6	156	32
6	157	39
6	159	49
6	172	46
6	175	43
6	177	31
6	178	47
6	184	42
6	196	33
6	213	41
6	214	34
6	218	46
6	222	30
6	226	46
6	228	49
6	230	44
6	231	45
6	233	48
6	234	46
6	241	43
6	242	48
6	244	46
6	248	45
6	249	46
7	8	43
7	11	34
7	14	43
7	15	44
7	22	45
7	24	34
7	27	49
7	28	43
7	29	32
7	33	30
7	46	39
7	60	32
7	61	45
7	64	47
7	71	36
7	78	36
7	79	43
7	82	45
7	83	38
7	84	40
7	87	50
7	88	36
7	89	47
7	92	50
7	94	46
7	98	35
7	100	48
7	109	33
7	113	35
7	116	47
7	118	35
7	121	39
7	124	38
7	126	37
7	129	40
7	138	50
7	140	37
7	142	33
7	151	43
7	152	47
7	154	48
7	155	45
7	157	43
7	159	36
7	162	45
7	163	45
7	164	32
7	167	36
7	170	36
7	173	36
7	178	41
7	188	48
7	189	31
7	193	45
7	194	31
7	202	31
7	208	38
7	212	45
7	213	47
7	214	39
7	215	39
7	216	41
7	217	35
7	222	43
7	226	39
7	230	46
7	233	44
7	235	45
7	236	34
7	240	49
7	244	38
8	20	30
8	26	37
8	31	47
8	34	42
8	41	34
8	45	40
8	49	49
8	54	45
8	59	50
8	62	38
8	66	34
8	74	42
8	75	33
8	76	48
8	79	34
8	80	48
8	85	35
8	91	39
8	94	33
8	97	47
8	124	37
8	128	39
8	130	30
8	135	31
8	145	38
8	146	40
8	147	43
8	156	32
8	157	31
8	159	49
8	160	49
8	162	36
8	164	31
8	166	32
8	167	33
8	168	43
8	171	50
8	187	30
8	190	45
8	194	38
8	203	34
8	205	36
8	207	42
8	210	42
8	216	37
8	222	43
8	227	37
8	228	40
8	232	45
8	238	47
8	249	45
9	14	49
9	20	34
9	27	43
9	28	49
9	31	32
9	34	49
9	39	38
9	42	34
9	46	31
9	48	49
9	49	30
9	50	30
9	52	47
9	55	40
9	58	32
9	62	35
9	64	33
9	65	41
9	67	45
9	71	49
9	76	35
9	78	46
9	80	42
9	84	35
9	89	36
9	91	42
9	100	47
9	101	41
9	109	40
9	116	37
9	124	38
9	125	38
9	129	43
9	130	43
9	131	42
9	134	47
9	135	42
9	138	40
9	142	35
9	146	44
9	149	39
9	150	31
9	151	37
9	152	43
9	153	32
9	154	41
9	155	43
9	156	50
9	163	33
9	170	45
9	171	47
9	173	33
9	175	45
9	181	46
9	183	42
9	185	44
9	188	41
9	190	33
9	193	40
9	197	47
9	208	42
9	213	39
9	214	48
9	216	40
9	221	32
9	224	39
9	226	38
9	227	41
9	229	33
9	231	35
9	233	31
9	234	41
9	235	30
9	244	45
9	247	34
9	248	32
10	11	44
10	19	46
10	25	42
10	26	45
10	30	46
10	35	48
10	36	44
10	37	30
10	43	35
10	45	47
10	48	46
10	55	30
10	61	31
10	64	42
10	78	50
10	79	37
10	82	40
10	87	38
10	88	40
10	92	38
10	93	35
10	95	47
10	99	32
10	100	39
10	102	38
10	105	47
10	107	46
10	108	34
10	111	41
10	113	31
10	118	42
10	122	47
10	123	40
10	125	49
