0	1	90
1	2	52
2	3	76
3	4	27
4	5	19
5	6	90
6	7	40
7	8	72
8	9	52
9	10	21
10	11	43
11	12	20
12	13	59
13	14	99
14	15	16
15	16	52
16	17	72
17	18	9
18	19	45
19	20	64
20	21	75
21	22	2
22	23	48
23	24	46
24	25	19
25	26	33
26	27	80
27	28	95
28	29	98
29	30	77
30	31	82
31	32	98
32	33	4
33	34	100
34	35	17
35	36	84
36	37	36
37	38	26
38	39	10
39	40	17
40	41	88
41	42	12
42	43	41
43	44	93
44	45	4
45	46	41
46	47	49
47	48	6
48	49	17
49	50	77
50	51	2
51	52	88
52	53	92
53	54	61
54	55	28
55	56	2
56	57	63
57	58	58
58	59	92
59	60	47
60	61	45
61	62	67
62	63	7
63	64	87
64	65	15
65	66	14
66	67	46
67	68	54
68	69	79
69	70	100
70	71	38
71	72	15
72	73	45
73	74	8
74	75	64
75	76	73
76	77	18
77	78	17
78	79	30
79	80	93
80	81	81
81	82	82
82	83	47
83	84	29
84	85	61
85	86	57
86	87	23
87	88	24
88	89	69
89	90	44
90	91	33
91	92	53
92	93	26
93	94	65
94	95	5
95	96	85
96	97	28
97	98	81
98	99	9
99	100	5
100	101	10
101	102	44
102	103	41
103	104	38
104	105	89
105	106	62
106	107	5
107	108	84
108	109	31
109	110	97
110	111	84
111	112	45
112	113	26
113	114	75
114	115	83
115	116	40
116	117	67
117	118	68
118	119	23
119	120	45
120	121	31
121	122	91
122	123	10
123	124	10
124	125	24
125	126	96
126	127	25
127	128	76
128	129	98
129	130	39
130	131	82
131	132	44
132	133	77
133	134	2
134	135	84
135	136	23
136	137	4
137	138	47
138	139	52
139	140	2
140	141	41
141	142	10
142	143	57
143	144	63
144	145	14
145	146	73
146	147	35
147	148	6
148	149	79
149	150	83
150	151	10
151	152	24
152	153	4
153	154	73
154	155	22
155	156	9
156	157	78
157	158	17
158	159	21
159	160	75
160	161	66
161	162	91
162	163	66
163	164	60
164	165	40
165	166	89
166	167	35
167	168	72
168	169	1
169	170	88
170	171	97
171	172	36
172	173	13
173	174	81
174	175	32
175	176	54
176	177	79
177	178	23
178	179	50
179	180	80
180	181	13
181	182	54
182	183	10
183	184	70
184	185	33
185	186	82
186	187	59
187	188	80
188	189	99
189	190	13
190	191	27
191	192	72
192	193	15
193	194	65
194	195	50
195	196	3
196	197	14
197	198	73
198	199	55
199	200	49
200	201	10
201	202	69
202	203	54
203	204	79
204	205	45
205	206	35
206	207	21
207	208	26
208	209	32
209	210	100
210	211	73
211	212	53
212	213	99
213	214	54
214	215	88
215	216	66
216	217	53
217	218	59
218	219	6
219	220	2
220	221	30
221	222	55
222	223	38
223	224	20
224	225	67
225	226	14
226	227	49
227	228	91
228	229	20
229	230	70
230	231	47
231	232	76
232	233	50
233	234	35
234	235	16
235	236	35
236	237	82
237	238	61
238	239	65
239	240	29
240	241	94
241	242	54
242	243	91
243	244	43
244	245	62
245	246	60
246	247	83
247	248	90
248	249	81
249	250	16
250	251	76
251	252	97
252	253	65
253	254	25
254	255	70
255	256	81
256	257	16
257	258	45
258	259	5
259	260	36
260	261	34
261	262	51
262	263	37
263	264	38
264	265	83
265	266	80
266	267	9
267	268	28
268	269	95
269	270	44
270	271	29
271	272	53
272	273	70
273	274	90
274	275	46
275	276	11
276	277	1
277	278	35
278	279	95
279	280	49
280	281	90
281	282	39
282	283	63
283	284	1
284	285	38
285	286	100
286	287	32
287	288	24
288	289	82
289	290	2
290	291	63
291	292	5
292	293	55
293	294	67
294	295	11
295	296	82
296	297	54
297	298	27
298	299	89
299	300	83
300	301	15
301	302	60
302	303	86
303	304	72
304	305	49
305	306	82
306	307	27
307	308	13
308	309	87
309	310	39
310	311	16
