0	2	199.003
0	5	400
0	8	1219.62
0	11	1544.49
0	13	1724.37
0	14	2119.05
0	21	2620.41
0	26	3154.87
0	30	4369.47
0	31	4519.45
0	32	4519.82
0	34	4719.43
0	43	5669.11
0	46	5719.36
0	58	5329.6
0	59	5476.47
0	63	4639.53
0	65	4528.04
0	67	4291.21
0	68	3858.66
0	69	3893.49
0	74	2875.02
0	79	2783.73
0	82	2305.92
0	84	2042.81
0	86	2158.49
0	88	1773.43
0	89	1849.77
0	101	2663.71
0	104	4656.02
0	107	5313.47
0	109	5345.94
0	119	6539.99
0	120	6292.81
0	123	6129.77
0	134	3065.4
0	135	2954.95
0	137	2909.68
0	138	2166.6
0	139	2246.9
0	143	1099.62
0	146	893.956
0	147	912.665
0	148	886.204
0	150	1150.76
0	153	1212.49
0	155	1498.38
0	162	3132.26
0	171	5830.73
0	178	5970.4
0	181	6762.56
0	183	6818.19
0	191	5656.54
0	192	5517.14
0	197	4162.75
0	201	3376.02
0	209	2588.12
0	210	2532.03
0	213	1738.34
0	223	2791.86
0	225	3073.51
0	229	3533.45
0	237	4804.64
0	241	5270.92
0	245	5643.47
0	246	5563.47
0	253	6594.45
0	257	6867.84
0	258	6741.76
0	264	6292.62
0	265	6259.38
0	267	6070.61
0	268	5323.71
0	269	5421.84
0	270	5251.11
0	271	4897.33
0	274	3821.66
0	278	3720.21
0	279	3238.93
0	286	2613.37
0	288	2489.19
0	291	2300.08
0	293	2078.67
0	294	2101.11
0	295	2039.47
0	296	2047.74
0	297	2036.09
1	2	101.005
1	6	526.077
1	11	1244.61
1	13	1425.5
1	21	2320.59
1	22	2255.21
1	23	2405.14
1	27	3004.91
1	28	3154.87
1	29	3919.52
1	32	4219.88
1	33	4069.91
1	34	4419.46
1	42	5104.39
1	44	5254.39
1	47	5519.37
1	50	5819.35
1	52	6019.34
1	54	6370.56
1	57	5279.7
1	59	5176.91
1	66	3759.05
1	67	3992.88
1	70	3224.37
1	74	2575.72
1	82	2011.44
1	95	1911.06
1	107	5016.13
1	109	5047.54
1	115	6271.87
1	117	6172.51
1	124	5848.49
1	127	5389.67
1	130	3168.17
1	131	2895.78
1	134	2781.23
1	136	2770.03
1	137	2631.51
1	138	1890.17
1	139	1981.71
1	140	1678
1	145	912.665
1	150	1165.53
1	158	1936
1	160	2033.31
1	161	2784.23
1	163	2986.75
1	166	3871.6
1	167	3776.96
1	171	5536.79
1	172	5520.87
1	174	5781.7
1	176	5683.68
1	183	6527.35
1	184	6369.61
1	186	5799.59
1	187	5756.38
1	190	5316.6
1	191	5368.43
1	193	5186.44
1	195	5120.8
1	199	3246.86
1	200	3299.25
1	203	2591.81
1	207	2435.13
1	209	2348.82
1	210	2286.87
1	215	2351.35
1	217	2306.74
1	221	2354.67
1	224	2950.48
1	229	3280.83
1	232	3391.72
1	234	3957.34
1	237	4530.25
1	239	4729.71
1	240	4673.71
1	243	5502.32
1	244	5421.62
1	247	5690.62
1	249	5642.68
1	251	6039.14
1	253	6307.56
1	261	6292.62
1	262	6054.02
1	264	6011.29
1	269	5146.84
1	273	4103.62
1	284	2832.36
1	285	2800.81
1	286	2432.75
1	290	2282.87
1	294	2047.74
1	297	2055.3
2	8	1020.78
2	12	1545.07
2	14	1920.06
2	18	2097.89
2	19	2197.75
2	21	2421.49
2	23	2506.12
2	26	2955.95
2	27	3105.91
2	33	4170.87
2	41	5054.41
2	44	5355.39
2	46	5520.38
2	47	5620.38
2	48	5720.37
2	53	6470.02
2	56	5373.19
2	57	5380.44
2	65	4329.39
2	68	3660.36
2	72	3075.57
2	75	2648.14
2	76	2734.89
2	77	2754.56
2	78	2431.38
2	81	2443.08
2	82	2110.21
2	85	1816.87
2	92	764.853
2	95	2007.14
2	96	2038.54
2	103	3181.08
2	111	5496.1
2	115	6372.39
2	119	6343.07
2	120	6096.06
2	122	5681.69
2	126	5705.67
2	128	3089.92
2	129	3219.04
2	131	2993.1
2	133	3003.93
2	135	2765.43
2	136	2863.59
2	144	911.935
2	147	885.226
2	149	1164.54
2	151	1146
2	152	1149.02
2	158	2013.08
2	161	2875.52
2	162	2947.31
2	165	3351.16
2	168	5364.11
2	170	5705.27
2	171	5635.48
2	174	5880.57
2	183	6624.92
2	186	5897.26
2	194	5255.77
2	198	3422.35
2	199	3334.44
2	204	2670.88
2	206	2592.01
2	210	2367.41
2	219	2538.11
2	222	2712.31
2	224	3028.22
2	225	2912.04
2	237	4621.86
2	244	5516.76
2	247	5785.68
2	252	6107.06
2	253	6403.72
2	254	6260.52
2	255	6444.19
2	256	6742.4
2	258	6552.25
2	259	6386.32
2	263	6246.21
2	265	6071.21
2	267	5883.16
2	273	4190.05
2	276	3641.65
2	280	3357.16
2	281	3278.13
2	286	2490.18
2	288	2388.83
2	290	2322.28
2	297	2042.95
3	7	1019.78
3	8	1119.71
3	15	2020.79
3	16	2119.29
3	20	2305.22
3	28	3354.84
3	30	4269.49
3	31	4419.48
3	33	4269.85
3	38	5370.7
3	39	5154.41
3	44	5454.39
3	45	5455.39
3	49	5919.36
3	53	6569.02
3	56	5472.13
3	57	5479.25
3	59	5376.56
3	61	4830.63
3	62	4577.88
3	76	2833.37
3	80	2438.78
3	81	2541.18
3	85	1913.44
3	87	1639.74
3	88	1676.42
3	90	1773.19
3	100	2442.04
3	102	2998.3
3	106	4848.61
3	108	5320.02
3	109	5246.35
3	116	6615.74
3	119	6440.94
3	123	6030.64
3	126	5803.2
3	136	2956.11
3	140	1855.17
3	145	979.176
3	147	892.965
3	149	1151.08
3	151	1150.01
3	158	2091.21
3	160	2204.49
3	169	5314.49
3	171	5732.49
3	175	5948.61
3	180	6644.44
3	188	5896.29
3	190	5509.17
3	195	5311.02
3	199	3421.47
3	201	3286.44
3	202	3258.83
3	205	2701.11
3	206	2671.73
3	212	2300.95
3	223	2711.52
3	224	3106.31
3	229	3447.87
3	230	3308.09
3	231	3644.36
3	232	3559.16
3	246	5468.53
3	251	6230.18
3	252	6202.27
3	256	6836.74
3	264	6198.31
3	267	5976.15
3	278	3638.15
3	279	3161.14
3	281	3356.31
3	288	2436.81
3	290	2365.35
3	295	2035.09
3	297	2036.61
3	298	2976.17
4	5	100.005
4	6	330.13
4	11	1044.77
4	14	1619.07
4	15	1621.23
4	16	1719.36
4	17	1844.33
4	18	1797.37
4	22	2055.37
4	24	2355.19
4	28	2954.95
4	30	3869.55
4	32	4019.9
4	35	4419.48
4	36	4604.46
4	44	5054.42
4	46	5219.4
